rating,book_title,book_author,year_of_publication,publisher,Category
0,From Potter's Field,Patricia Daniels Cornwell,1996.0,Berkley Publishing Group,fiction
0,The Da Vinci Code,Dan Brown,2003.0,Doubleday,fiction
0,Little Altars Everywhere: A Novel,Rebecca Wells,1996.0,Perennial,fiction
7,Sisterhood of the Traveling Pants,ANN BRASHARES,2003.0,Delacorte Books for Young Readers,juvenile fiction
8,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,James Finn Garner,1994.0,John Wiley & Sons Inc,humor
0,While My Pretty One Sleeps,Mary Higgins Clark,1990.0,Pocket,fiction
5,Wild Animus,Rich Shapero,2004.0,Too Far,fiction
0,Chosen Prey,John Sandford,2004.0,Berkley Publishing Group,fiction
0,Good in Bed,Jennifer Weiner,2002.0,Washington Square Press,fiction
0,Blood Work,Michael Connelly,1998.0,Warner Books,fiction
0,I Know This Much Is True (Oprah's Book Club),Wally Lamb,1998.0,Regan Books,fiction
0,A Time to Kill,JOHN GRISHAM,1992.0,Dell,fiction
0,"A Game of Thrones (A Song of Ice and Fire, Book 1)",George R.R. Martin,1997.0,Spectra Books,fiction
10,Black Friday,James Patterson,1989.0,Warner Vision,fiction
0,The Saving Graces: A Novel,Patricia Gaffney,2000.0,HarperTorch,fiction
0,The Key to Midnight,Dean R. Koontz,1995.0,Berkley Publishing Group,fiction
0,Wild Animus,Rich Shapero,2004.0,Too Far,fiction
0,Night Whispers,Judith McNaught,1999.0,Pocket,fiction
0,The Bridges of Madison County,Robert James Waller,1992.0,Warner Books,fiction
0,Dark Paradise,TAMI HOAG,1994.0,Bantam,fiction
0,Gap Creek: The Story Of A Marriage,Robert Morgan,2000.0,Touchstone,fiction
0,Songs in Ordinary Time (Oprah's Book Club (Paperback)),Mary McGarry Morris,1996.0,Penguin Books,fiction
0,The Dive From Clausen's Pier (Alex Awards),ANN PACKER,2002.0,Knopf,fiction
9,American Psycho (Vintage Contemporaries),Bret Easton Ellis,2000.0,Vintage Books USA,fiction
0,The Third Twin,Ken Follett,1997.0,Fawcett Books,fiction
0,Unspeakable,Sandra Brown,1999.0,Warner Books,fiction
0,Of Mice and Men (Penguin Great Books of the 20th Century),John Steinbeck,1993.0,Penguin Books,fiction
8,Welcome to Temptation,Jennifer Crusie,2001.0,St. Martin's Paperbacks,fiction
7,Kitchen,Banana Yoshimoto,1994.0,Washington Square Press,domestic fiction
0,The Client,John Grisham,1994.0,Dell Publishing Company,fiction
0,The Bone Collector (Lincoln Rhyme Novels (Paperback)),Jeff Deaver,2004.0,Signet Book,fiction
0,Gorky Park,Martin Cruz Smith,1993.0,Ballantine Books,fiction
10,Fahrenheit 451,RAY BRADBURY,1987.0,Del Rey,fiction
0,The Street Lawyer,JOHN GRISHAM,1999.0,Dell,fiction
0,TickTock,Dean R. Koontz,1997.0,Ballantine Books,fiction
9,The Alchemist: A Fable About Following Your Dream,Paulo Coelho,1995.0,HarperSanFrancisco,fiction
0,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1988.0,Bantam,fiction
0,Here on Earth (Oprah's Book Club),Alice Hoffman,1999.0,Berkley Publishing Group,fiction
10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999.0,Arthur A. Levine Books,juvenile fiction
8,The Eyre Affair (Alex Awards (Awards)),Jasper Fforde,2002.0,Viking Books,fiction
0,The Crimson Petal and the White,Michel Faber,2002.0,Harcourt,fiction
0,The Testament,John Grisham,1999.0,Dell,fiction
0,The God of Small Things,Arundhati Roy,1998.0,Perennial,fiction
8,The First Counsel,Brad Meltzer,2001.0,Warner Vision,fiction
5,The Book of Ruth (Oprah's Book Club (Paperback)),Jane Hamilton,1990.0,Anchor,middle west
0,The Alchemist: A Fable About Following Your Dream,Paulo Coelho,1995.0,HarperSanFrancisco,fiction
0,Dark Paradise,TAMI HOAG,1994.0,Bantam,fiction
0,Engaging The Enemy,Nora Roberts,2003.0,Silhouette,fiction
6,The Secret Life of Bees,Sue Monk Kidd,2003.0,Penguin Books,fiction
0,"Loves Music, Loves to Dance",Mary Higgins Clark,1992.0,Pocket,fiction
9,Coraline,Neil Gaiman,2002.0,HarperCollins,juvenile fiction
9,The Hundred Secret Senses,Amy Tan,1996.0,Ivy Books,fiction
10,Acceptable Risk,Robin Cook,1996.0,Berkley Publishing Group,fiction
3,Wild Animus,Rich Shapero,2004.0,Too Far,fiction
8,Rainbow Six,Tom Clancy,2004.0,Berkley Publishing Group,fiction
7,The Rapture of Canaan,Sheri Reynolds,1997.0,Berkley Publishing Group,fiction
10,1984,George Orwell,1990.0,Signet Book,london (england)
0,"Dude, Where's My Country?",Michael Moore,2003.0,Warner Books,humor
9,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,2002.0,Owl Books,business & economics
0,Dreamcatcher,Stephen King,2001.0,Scribner,fiction
0,Plain Truth,Jodi Picoult,2001.0,Washington Square Press,fiction
0,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,2002.0,Owl Books,business & economics
0,The Street Lawyer,John Grisham,1998.0,Doubleday Books,fiction
0,The Four Agreements: A Practical Guide to Personal Freedom,Don Miguel Ruiz,1997.0,Amber-Allen Publishing,self-help
0,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,1997.0,Riverhead Books,biography & autobiography
0,1st to Die: A Novel,James Patterson,2002.0,Warner Vision,fiction
0,Waiting (Vintage International),Ha Jin,2000.0,Vintage Books USA,fiction
0,Cry Wolf,TAMI HOAG,1993.0,Bantam,fiction
0,You Belong To Me,Mary Higgins Clark,1999.0,Pocket Books,fiction
0,Small Town Girl,Lavyrle Spencer,1998.0,Jove Books,fiction
7,Shadowfires,Dean R. Koontz,1994.0,Berkley Publishing Group,fiction
0,Message in a Bottle,Nicholas Sparks,1999.0,Warner Vision,fiction
0,Under the Tuscan Sun,Frances Mayes,1997.0,Broadway,travel
0,Confessions of a Shopaholic (Summer Display Opportunity),SOPHIE KINSELLA,2001.0,Delta,fiction
10,Rose Madder,Stephen King,2004.0,Signet Book,fiction
8,CAT'S EYE,MARGARET ATWOOD,1989.0,Bantam,fiction
0,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994.0,Tor Books,fiction
6,A Case of Need,Michael Crichton,1994.0,Signet Book,abortion
0,Rebecca,Daphne Du Maurier,1994.0,Avon,fiction
6,Their Eyes Were Watching God: A Novel,Zora Neale Hurston,1990.0,Perennial,fiction
0,Last Man Standing,David Baldacci,2002.0,Warner Vision,fiction
0,It's Always Something,Gilda Radner,1990.0,Avon,actors
8,Isle of Dogs,Patricia Cornwell,2002.0,Berkley Publishing Group,fiction
0,Chosen Prey,John Sandford,2004.0,Berkley Publishing Group,fiction
0,Wild Animus,Rich Shapero,2004.0,Too Far,fiction
10,Outlander,DIANA GABALDON,1992.0,Dell,fiction
0,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999.0,Scholastic,juvenile fiction
7,The Sparrow,MARY DORIA RUSSELL,1997.0,Fawcett Books,fiction
9,Silence of the Lambs,Thomas Harris,1991.0,St. Martin's Press,fiction
0,London : The Novel,EDWARD RUTHERFURD,1998.0,Fawcett,fiction
0,"Welcome to the World, Baby Girl!",Fannie Flagg,1999.0,Ballantine Books,fiction
5,Lord of the Flies,William Gerald Golding,1959.0,Perigee Trade,fiction
9,The Mists of Avalon,MARION ZIMMER BRADLEY,1987.0,Del Rey,fiction
0,1st to Die: A Novel,James Patterson,2002.0,Warner Vision,fiction
0,"Girl, Interrupted",SUSANNA KAYSEN,1994.0,Vintage,biography & autobiography
9,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998.0,St. Martin's Paperbacks,fiction
0,Dances With Wolves,Michael Blake,1990.0,Fawcett Books,fiction
0,Bee Season: A Novel,Myla Goldberg,2001.0,Anchor Books/Doubleday,fiction
8,Mystic River,Dennis Lehane,2002.0,HarperTorch,fiction
9,The Perfect Husband,LISA GARDNER,1997.0,Bantam,fiction
0,The Idiot Girls' Action Adventure Club,Laurie Notaro,2002.0,Villard Books,biography & autobiography
0,The Thorn Birds,Colleen McCullough,1978.0,Avon,fiction
10,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",Lemony Snicket,1999.0,HarperCollins,juvenile fiction
0,When the Wind Blows,James Patterson,1999.0,Warner Vision,fiction
0,Fingersmith,Sarah Waters,2002.0,Riverhead Books,fiction
0,Interview with the Vampire,Anne Rice,1993.0,Ballantine Books,fiction
0,Bridget Jones's Diary,Helen Fielding,2001.0,Penguin Putnam,fiction
8,Chromosome 6,Robin Cook,2000.0,Berkley Publishing Group,fiction
0,The Rainmaker,JOHN GRISHAM,1996.0,Dell,fiction
0,Sacred Sins,Nora Roberts,1990.0,Bantam Books,fiction
0,Gap Creek: The Story Of A Marriage,Robert Morgan,2000.0,Touchstone,fiction
6,Airframe,Michael Crichton,1997.0,Ballantine Books,fiction
0,The Color of Magic,Terry Pratchett,2000.0,HarperTorch,fiction
6,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,2002.0,Owl Books,business & economics
0,Pandora: New Tales of the Vampires (New Tales of the Vampires),Anne Rice,1999.0,Ballantine Books,fiction
0,Cold Mountain : A Novel,CHARLES FRAZIER,1998.0,Vintage,fiction
0,Winter Solstice,Rosamunde Pilcher,2000.0,Thomas Dunne Books,fiction
0,The Chamber,John Grisham,1995.0,Dell Publishing Company,fiction
0,"Forever... : A Novel of Good and Evil, Love and Hope",Jude Deveraux,2002.0,Pocket,fiction
6,The Da Vinci Code,Dan Brown,2003.0,Doubleday,fiction
0,Phantoms,Dean R. Koontz,2002.0,Berkley Publishing Group,fiction
10,The Face of Deception,Iris Johansen,1999.0,Bantam Books,fiction
0,Wild Animus,Rich Shapero,2004.0,Too Far,fiction
10,What Dreams May Come : A Novel,Richard Matheson,1998.0,Tor Books,fiction
6,The Cardinal of the Kremlin (Jack Ryan Novels),Tom Clancy,1989.0,Berkley Publishing Group,fiction
8,The Tao of Pooh,Benjamin Hoff,1983.0,Penguin Books,humor
5,I'll Be Seeing You,Mary Higgins Clark,1994.0,Pocket,fiction
0,A Beautiful Mind: The Life of Mathematical Genius and Nobel Laureate John Nash,Sylvia Nasar,2001.0,Simon & Schuster,biography & autobiography
10,The Testament,John Grisham,1999.0,Dell,fiction
0,Beach House,Mary Alice Monroe,2002.0,Mira,fiction
5,The Hundred Secret Senses,Amy Tan,1996.0,Ivy Books,fiction
10,The Client,John Grisham,1993.0,Doubleday Books,fiction
10,"The Vampire Lestat (Vampire Chronicles, Book II)",ANNE RICE,1986.0,Ballantine Books,horror tales
0,Bridget Jones's Diary,Helen Fielding,1997.0,Picador (UK),diary fiction
10,Their Eyes Were Watching God: A Novel,Zora Neale Hurston,1990.0,Perennial,fiction
0,Wild Animus,Rich Shapero,2004.0,Too Far,fiction
10,The Key to Midnight,Dean R. Koontz,1995.0,Berkley Publishing Group,fiction
9,A Beautiful Mind: The Life of Mathematical Genius and Nobel Laureate John Nash,Sylvia Nasar,2001.0,Simon & Schuster,biography & autobiography
6,Little Altars Everywhere: A Novel,Rebecca Wells,1996.0,Perennial,fiction
10,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2002.0,Scholastic Paperbacks,juvenile fiction
0,What Looks Like Crazy On An Ordinary Day,Pearl Cleage,1998.0,Perennial,fiction
9,Shopaholic Takes Manhattan (Summer Display Opportunity),Sophie Kinsella,2002.0,Delta,fiction
0,Up Island: A Novel,Anne Rivers Siddons,1998.0,HarperTorch,fiction
0,1st to Die: A Novel,James Patterson,2002.0,Warner Vision,fiction
0,The Bridges of Madison County,Robert James Waller,1992.0,Warner Books,fiction
0,"Galileo's Daughter: A Historical Memoir of Science, Faith, and Love",Dava Sobel,2000.0,Penguin Books,biography & autobiography
8,Rose Madder,Stephen King,2004.0,Signet Book,fiction
0,The Testament,John Grisham,1999.0,Dell,fiction
9,Rose Madder,Stephen King,2004.0,Signet Book,fiction
0,A Cry In The Night,Mary Higgins Clark,1993.0,Pocket,fiction
0,Seize the Night,DEAN KOONTZ,1999.0,Bantam,fiction
0,I Capture the Castle,Dodie Smith,1999.0,St. Martin's Griffin,fiction
0,Message in a Bottle,Nicholas Sparks,1999.0,Warner Vision,fiction
0,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1994.0,Avon,fiction
0,Dances With Wolves,Michael Blake,1990.0,Fawcett Books,fiction
0,The Stone Monkey (Lincoln Rhyme Novels (Paperback)),Jeffery Deaver,2003.0,Pocket,fiction
8,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,James Finn Garner,1994.0,John Wiley & Sons Inc,humor
8,I Capture the Castle,Dodie Smith,1999.0,St. Martin's Griffin,fiction
9,Nights in Rodanthe,Nicholas Sparks,2002.0,Warner Books,fiction
0,Scarlet Feather,Maeve Binchy,2002.0,Signet Book,fiction
0,Gerald's Game,Stephen King,2001.0,Signet Book,fiction
10,American Psycho (Vintage Contemporaries),Bret Easton Ellis,2000.0,Vintage Books USA,fiction
0,Bridget Jones's Diary,Helen Fielding,1997.0,Picador (UK),diary fiction
0,Isle of Dogs,Patricia Cornwell,2002.0,Berkley Publishing Group,fiction
0,The Jury,Steve Martini,2002.0,Jove Books,fiction
5,When the Wind Blows,James Patterson,1999.0,Warner Vision,fiction
0,American Gods,Neil Gaiman,2002.0,HarperTorch,fiction
0,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life,Spencer Johnson,1998.0,Putnam Pub Group (Paper),business & economics
0,Silent Witness,RICHARD NORTH PATTERSON,1997.0,Ballantine Books,fiction
9,Neverwhere,Neil Gaiman,1998.0,Avon,fiction
0,White Oleander : A Novel,Janet Fitch,2001.0,"Little, Brown",fiction
0,Full Speed (Janet Evanovich's Full Series),Janet Evanovich,2003.0,St. Martin's Paperbacks,fiction
0,Southern Cross,Patricia Daniels Cornwell,1999.0,Berkley Publishing Group,fiction
0,Secret Prey,John Sandford,2003.0,Berkley Publishing Group,fiction
0,"Lamb : The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,2003.0,Perennial,fiction
8,The Liar's Club: A Memoir,Mary Karr,1998.0,Penguin USA (Paper),biography & autobiography
0,Simple Abundance:  A Daybook of Comfort and Joy,Sarah Ban Breathnach,1995.0,Warner Books,community colleges
0,The Honk and Holler Opening Soon,Billie Letts,1999.0,Warner Books,fiction
0,The Burden of Proof,Scott Turow,1991.0,Warner Books,fiction
0,A Map of the World,Jane Hamilton,1999.0,Anchor Books/Doubleday,fiction
9,The Secret Life of Bees,Sue Monk Kidd,2003.0,Penguin Books,fiction
0,Night Sins,TAMI HOAG,1995.0,Bantam,fiction
0,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),SUE GRAFTON,1987.0,Bantam,fiction
0,Life of Pi,Yann Martel,2002.0,Harcourt,fiction
5,The Red Tent (Bestselling Backlist),Anita Diamant,1998.0,Picador USA,fiction
8,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003.0,Scholastic,juvenile fiction
10,All Around the Town,Mary Higgins Clark,1993.0,Pocket Star,fiction
0,And Then You Die,Iris Johansen,1998.0,Bantam,fiction
0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0,Tyndale House Publishers,fiction
10,Timeline,MICHAEL CRICHTON,2000.0,Ballantine Books,fiction
0,I Is for Innocent,Sue Grafton,1994.0,Fawcett Books,fiction
0,The Client,John Grisham,1994.0,Dell Publishing Company,fiction
0,Exclusive,Sandra Brown,1997.0,Warner Books,fiction
0,Timeline,MICHAEL CRICHTON,2000.0,Ballantine Books,fiction
0,Back When We Were Grownups : A Novel (Ballantine Reader's Circle),ANNE TYLER,2002.0,Ballantine Books,fiction
8,Plain Truth,Jodi Picoult,2001.0,Washington Square Press,fiction
6,Angela's Ashes (MMP) : A Memoir,Frank McCourt,1999.0,Scribner,biography & autobiography
6,Message in a Bottle,Nicholas Sparks,1998.0,Warner Books,fiction
8,The Bonfire of the Vanities,Tom Wolfe,1988.0,Bantam Books,fiction
0,The Reader,Bernhard Schlink,1997.0,Random House,fiction
1,The Talisman,STEPHEN KING,2001.0,Ballantine Books,fiction
0,To the Nines: A Stephanie Plum Novel,Janet Evanovich,2003.0,St. Martin's Press,fiction
0,A Beautiful Mind: The Life of Mathematical Genius and Nobel Laureate John Nash,Sylvia Nasar,2001.0,Simon & Schuster,biography & autobiography
9,The Book of Ruth (Oprah's Book Club (Paperback)),Jane Hamilton,1990.0,Anchor,middle west
0,High Five (A Stephanie Plum Novel),Janet Evanovich,2000.0,St. Martin's Paperbacks,fiction
1,Wild Animus,Rich Shapero,2004.0,Too Far,fiction
0,F Is for Fugitive (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1990.0,Bantam,fiction
0,The Bridges of Madison County,Robert James Waller,1992.0,Warner Books,fiction
9,The Alchemist: A Fable About Following Your Dream,Paulo Coelho,1995.0,HarperSanFrancisco,fiction
5,Wild Animus,Rich Shapero,2004.0,Too Far,fiction
7,Skipping Christmas,JOHN GRISHAM,2001.0,Doubleday,fiction
0,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2000.0,Scholastic,juvenile fiction
8,A Year in Provence,Peter Mayle,1991.0,Vintage Books USA,history
0,The Hours: A Novel,Michael Cunningham,2002.0,Picador,fiction
7,The Secret Life of Bees,Sue Monk Kidd,2003.0,Penguin Books,fiction
10,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2000.0,Scholastic,juvenile fiction
0,Neverwhere,Neil Gaiman,1998.0,Avon,fiction
0,Valhalla Rising (Dirk Pitt Adventures (Paperback)),Clive Cussler,2002.0,Berkley Publishing Group,fiction
10,Fahrenheit 451,RAY BRADBURY,1987.0,Del Rey,fiction
0,Tears of the Giraffe (No.1 Ladies Detective Agency),Alexander McCall Smith,2002.0,Anchor,fiction
8,The Nanny Diaries: A Novel,Emma McLaughlin,2002.0,St. Martin's Press,fiction
0,The Lost World,Michael Crichton,1996.0,Ballantine Books,fiction
9,The Corrections: A Novel,Jonathan Franzen,2002.0,Picador USA,fiction
10,The Pillars of the Earth,Ken Follett,1996.0,Signet Book,fiction
0,Wild Animus,Rich Shapero,2004.0,Too Far,fiction
8,The Pilot's Wife,Anita Shreve,2001.0,"Little, Brown",fiction
10,The Princess Diaries,Meg Cabot,2001.0,HarperTrophy,juvenile fiction
0,Secret History,DONNA TARTT,1993.0,Ballantine Books,fiction
7,Sphere,MICHAEL CRICHTON,1988.0,Ballantine Books,fiction
8,The Eyre Affair (Alex Awards (Awards)),Jasper Fforde,2002.0,Viking Books,fiction
0,East of Eden (Oprah's Book Club),John Steinbeck,2003.0,Penguin Books,fiction
0,The Bonfire of the Vanities,Tom Wolfe,1988.0,Bantam Books,fiction
9,Tears of the Moon (Irish Trilogy),Nora Roberts,2000.0,Jove Books,fiction
0,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,2003.0,Random House Trade Paperbacks,biography & autobiography
9,Little Altars Everywhere: A Novel,Rebecca Wells,1996.0,Perennial,fiction
0,Wild Animus,Rich Shapero,2004.0,Too Far,fiction
0,Pretend You Don't See Her,Mary Higgins Clark,1998.0,Pocket,fiction
0,Bridget Jones's Diary,Helen Fielding,1998.0,Viking Books,fiction
0,Summer Pleasures,Nora Roberts,2002.0,Silhouette,fiction
5,Here on Earth (Oprah's Book Club),Alice Hoffman,1999.0,Berkley Publishing Group,fiction
0,Moonlight Becomes You,Mary Higgins Clark,1997.0,Pocket,fiction
0,I'll Be Seeing You,Mary Higgins Clark,1994.0,Pocket,fiction
0,E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1989.0,Bantam,fiction
10,The English Patient,Michael Ondaatje,1996.0,Vintage Books USA,fiction
0,The Sigma Protocol,Robert Ludlum,2002.0,St. Martin's Paperbacks,fiction
0,Total Control,David Baldacci,1997.0,Warner Books,fiction
0,Night Whispers,Judith McNaught,1999.0,Pocket,fiction
0,Schindler's List,Thomas Keneally,1993.0,Touchstone,fiction
6,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,Michael Moore,2002.0,Regan Books,political science
0,The Hunt for Red October,Tom Clancy,1990.0,Berkley Publishing Group,fiction
8,Daddy's Little Girl,Mary Higgins Clark,2003.0,Pocket,fiction
0,The Nanny Diaries: A Novel,Emma McLaughlin,2003.0,St. Martin's Griffin,fiction
0,The Horse Whisperer,Nicholas Evans,1996.0,Dell,fiction
5,Everything's Eventual : 14 Dark Tales,Stephen King,2002.0,Pocket,fiction
7,Girl with a Pearl Earring,Tracy Chevalier,2001.0,Plume Books,fiction
9,Chocolat,Joanne Harris,2000.0,Black Swan,chocolate
8,1st to Die: A Novel,James Patterson,2002.0,Warner Vision,fiction
0,Jackdaws,Ken Follett,2002.0,Signet Book,fiction
5,Atlantis Found,Clive Cussler,2001.0,Berkley Publishing Group,fiction
0,Pop Goes the Weasel,James Patterson,2000.0,Warner Vision,fiction
0,The Bonfire of the Vanities,Tom Wolfe,1988.0,Bantam Books,fiction
0,Timeline,Michael Crichton,1999.0,Alfred A. Knopf,fiction
5,The Dark Half,Stephen King,1994.0,Signet Book,fiction
7,You Belong To Me,Mary Higgins Clark,1999.0,Pocket Books,fiction
0,Guilty as Sin,TAMI HOAG,1997.0,Bantam,fiction
8,Silence of the Lambs,Thomas Harris,1991.0,St. Martin's Press,fiction
8,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,2002.0,Owl Books,business & economics
0,The Corrections,Jonathan Franzen,2001.0,Farrar Straus & Giroux,fiction
